IP,PORT,匿名度,类型,位置,响应速度,最后验证时间
218.204.141.204,8001,高匿名,HTTP,江西省 赣州市,0.7秒,2015-03-04 05:31:01,
125.80.74.77,8123,高匿名,HTTP,重庆市,1秒,2015-03-04 04:31:00,
219.84.255.221,80,高匿名,HTTP,台湾省,1秒,2015-03-04 03:30:50,
122.246.150.93,8090,高匿名,HTTP,浙江省 宁波市,1秒,2015-03-04 02:30:57,
119.96.235.48,8090,高匿名,HTTP,湖北省 武汉市,1秒,2015-03-04 01:30:57,
218.87.126.245,9000,高匿名,HTTP,江西省 萍乡市,3秒,2015-03-04 00:31:01,
183.220.247.129,8123,高匿名,HTTP,四川省 雅安市,0.6秒,2015-03-03 23:31:00,
222.79.222.136,8081,高匿名,HTTP,福建省 泉州市,0.9秒,2015-03-03 22:30:52,
58.199.13.24,8118,高匿名,HTTP,福建省 厦门市,1秒,2015-03-03 21:31:00,
117.80.205.183,8118,高匿名,HTTP,江苏省 苏州市,3秒,2015-03-03 20:30:35,
182.201.1.235,8090,高匿名,HTTP,辽宁省 大连市,1秒,2015-03-03 19:30:56,
58.209.35.39,8118,高匿名,HTTP,江苏省 苏州市,1秒,2015-03-03 18:30:59,
182.142.206.50,8118,高匿名,HTTP,四川省 德阳市,0.5秒,2015-03-03 17:31:01,
183.184.250.82,8118,高匿名,HTTP,山西省 太原市,0.5秒,2015-03-03 16:30:54,
1.51.235.144,8118,高匿名,HTTP,山东省 济南市,1秒,2015-03-03 15:30:46,
111.10.87.199,8123,高匿名,HTTP,重庆市,2秒,2015-03-03 14:30:46,
60.168.184.108,8118,高匿名,HTTP,安徽省 合肥市,1秒,2015-03-03 13:30:54,
218.86.137.146,8090,高匿名,HTTP,贵州省 贵阳市,2秒,2015-03-03 12:30:43,
61.154.204.190,8090,高匿名,HTTP,福建省 厦门市,0.3秒,2015-03-03 11:30:54,
117.81.181.28,8118,高匿名,HTTP,江苏省 苏州市,3秒,2015-03-03 10:31:01,
124.202.183.42,8118,高匿名,HTTP,北京市,2秒,2015-03-03 09:31:01,
60.164.138.70,8118,高匿名,HTTP,甘肃省 武威市,1秒,2015-03-03 08:31:01,
183.220.246.81,8123,高匿名,HTTP,四川省 雅安市,3秒,2015-03-03 07:31:00,
183.140.166.163,3128,高匿名,HTTP,浙江省 嘉兴市,3秒,2015-03-03 06:31:00,
114.224.84.144,8118,高匿名,HTTP,江苏省 无锡市,3秒,2015-03-03 05:30:41,
223.166.222.220,8090,高匿名,HTTP,上海市,2秒,2015-03-03 04:30:45,
110.154.0.80,8118,高匿名,HTTP,新疆,0.6秒,2015-03-03 03:30:48,
221.12.21.248,80,高匿名,HTTP,浙江省 杭州市,3秒,2015-03-03 02:30:41,
139.226.112.105,8090,高匿名,HTTP,上海市,3秒,2015-03-03 01:30:58,
119.191.92.91,8118,高匿名,HTTP,山东省 潍坊市,0.5秒,2015-03-03 00:31:01,
118.248.163.152,8118,高匿名,HTTP,湖南省 邵阳市,3秒,2015-03-02 23:30:54,
115.227.193.204,3128,高匿名,HTTP,浙江省 嘉兴市,2秒,2015-03-02 22:31:01,
122.246.144.91,8090,高匿名,HTTP,浙江省 宁波市,3秒,2015-03-02 21:30:57,
113.76.122.202,8118,高匿名,HTTP,广东省 珠海市,0.5秒,2015-03-02 20:30:58,
58.212.87.217,8118,高匿名,HTTP,江苏省 南京市,3秒,2015-03-02 19:30:50,
183.222.158.11,8123,高匿名,HTTP,四川省 雅安市,3秒,2015-03-02 18:30:58,
118.114.98.127,8090,高匿名,HTTP,四川省 成都市,3秒,2015-03-02 17:31:00,
49.65.212.123,8118,高匿名,HTTP,江苏省 南京市,2秒,2015-03-02 16:30:58,
110.185.215.134,8118,高匿名,HTTP,四川省 成都市,2秒,2015-03-02 15:30:36,
36.233.143.90,9064,高匿名,HTTP,台湾省,2秒,2015-03-02 14:30:58,
122.239.24.29,8118,高匿名,HTTP,浙江省 温州市,0.8秒,2015-03-02 13:31:01,
116.231.107.66,8090,高匿名,HTTP,上海市,3秒,2015-03-02 12:30:59,
121.20.72.236,8118,高匿名,HTTP,河北省 唐山市,3秒,2015-03-02 11:30:50,
163.30.128.170,9064,高匿名,HTTP,台湾省,3秒,2015-03-02 10:30:59,
1.175.3.150,9064,高匿名,HTTP,台湾省,2秒,2015-03-02 09:31:01,
36.232.179.188,9064,高匿名,HTTP,台湾省,2秒,2015-03-02 08:30:43,
110.154.185.83,8118,高匿名,HTTP,新疆,2秒,2015-03-02 07:30:59,
27.226.9.238,8118,高匿名,HTTP,甘肃省 白银市,1秒,2015-03-02 06:31:01,
180.111.67.49,8118,高匿名,HTTP,江苏省 南京市,1秒,2015-03-02 05:31:01,
27.12.172.222,8090,高匿名,HTTP,重庆市,0.9秒,2015-03-02 04:30:43,
27.155.149.53,8090,高匿名,HTTP,福建省 福州市,1秒,2015-03-02 03:30:47,
118.81.68.99,8090,高匿名,HTTP,山西省 太原市,0.6秒,2015-03-02 02:30:58,
1.193.111.8,8118,高匿名,HTTP,河南省 郑州市,2秒,2015-03-02 01:31:01,
60.161.22.170,8090,高匿名,HTTP,云南省,2秒,2015-03-02 00:30:51,
183.149.30.191,8118,高匿名,HTTP,浙江省 台州市,0.9秒,2015-03-01 23:30:47,
183.228.169.39,8123,高匿名,HTTP,重庆市,3秒,2015-03-01 22:31:01,
183.230.53.63,8123,高匿名,HTTP,重庆市,3秒,2015-03-01 21:30:48,
222.95.11.222,8118,高匿名,HTTP,江苏省 南京市,1秒,2015-03-01 20:30:50,
36.237.222.224,9064,高匿名,HTTP,台湾省,2秒,2015-03-01 19:30:55,
106.1.118.115,9064,高匿名,HTTP,台湾省,0.6秒,2015-03-01 18:30:40,
61.58.71.72,9064,高匿名,HTTP,台湾省,2秒,2015-03-01 17:30:50,
163.17.186.187,9064,高匿名,HTTP,台湾省,1秒,2015-03-01 16:31:01,
112.54.124.34,8123,高匿名,HTTP,,2秒,2015-03-01 15:30:59,
222.87.82.50,8118,高匿名,HTTP,贵州省 毕节市,1秒,2015-03-01 14:30:19,
112.26.162.16,8123,高匿名,HTTP,安徽省,2秒,2015-03-01 13:30:58,
115.228.52.85,3128,高匿名,HTTP,浙江省 嘉兴市,2秒,2015-03-01 12:31:00,
219.242.186.68,8118,高匿名,HTTP,北京市,1秒,2015-03-01 11:30:56,
115.228.57.218,3128,高匿名,HTTP,浙江省 嘉兴市,2秒,2015-03-01 10:31:01,
183.140.165.5,3128,高匿名,HTTP,浙江省 嘉兴市,1秒,2015-03-01 09:30:53,
183.221.217.113,8123,高匿名,HTTP,四川省 雅安市,3秒,2015-03-01 08:30:54,
125.123.83.71,3128,高匿名,HTTP,浙江省 嘉兴市,3秒,2015-03-01 07:31:01,
115.28.238.147,8080,高匿名,HTTP,山东省 青岛市,0.5秒,2015-03-01 06:30:57,
14.219.16.19,8118,高匿名,HTTP,广东省 东莞市,0.3秒,2015-03-01 05:30:54,
1.165.2.153,9064,高匿名,HTTP,台湾省,0.6秒,2015-03-01 04:30:35,
118.160.193.81,9064,高匿名,HTTP,台湾省,1.0秒,2015-03-01 03:30:59,
49.116.166.243,8118,高匿名,HTTP,新疆,1秒,2015-03-01 02:30:43,
175.184.165.70,8090,高匿名,HTTP,青海省 西宁市,1秒,2015-03-01 01:30:57,
58.242.249.52,13669,高匿名,HTTP,安徽省 合肥市,3秒,2015-03-01 00:31:00,
220.176.128.192,9000,高匿名,HTTP,江西省 吉安市,1秒,2015-02-28 23:30:47,
183.222.154.69,8123,高匿名,HTTP,四川省 雅安市,0.5秒,2015-02-28 22:31:01,
58.48.208.184,8118,高匿名,HTTP,湖北省 武汉市,1秒,2015-02-28 21:30:52,
122.121.100.47,9064,高匿名,HTTP,台湾省,1秒,2015-02-28 20:31:01,
218.64.45.95,8090,高匿名,HTTP,江西省 南昌市,1秒,2015-02-28 19:30:59,
112.228.120.227,8118,高匿名,HTTP,山东省 临沂市,3秒,2015-02-28 18:31:01,
183.227.217.4,8123,高匿名,HTTP,重庆市,1秒,2015-02-28 17:31:01,
111.249.244.61,9064,高匿名,HTTP,台湾省,2秒,2015-02-28 16:30:53,
114.235.218.41,8118,高匿名,HTTP,江苏省 徐州市,2秒,2015-02-28 15:31:01,
125.111.241.41,8118,高匿名,HTTP,浙江省 宁波市,1秒,2015-02-28 14:30:52,
180.121.246.227,8118,高匿名,HTTP,江苏省 南通市,2秒,2015-02-28 13:30:50,
112.64.28.100,8090,高匿名,HTTP,上海市,3秒,2015-02-28 12:30:43,
61.227.74.245,8088,高匿名,HTTP,台湾省,1秒,2015-02-28 11:31:00,
111.185.90.114,9064,高匿名,HTTP,台湾省,2秒,2015-02-28 10:30:30,
115.228.104.44,3128,高匿名,HTTP,浙江省 嘉兴市,1秒,2015-02-28 09:31:01,
117.139.46.117,8123,高匿名,HTTP,四川省 达州市,0.7秒,2015-02-28 08:30:50,
111.123.106.177,8118,高匿名,HTTP,贵州省 六盘水市,1秒,2015-02-28 07:31:01,
119.1.27.78,8118,高匿名,HTTP,贵州省 毕节市,3秒,2015-02-28 06:30:56,
42.90.164.33,8118,高匿名,HTTP,甘肃省 兰州市,3秒,2015-02-28 05:30:44,
221.12.21.248,80,高匿名,HTTP,浙江省 杭州市,2秒,2015-02-28 04:30:31,
175.184.164.11,8090,高匿名,HTTP,青海省 西宁市,3秒,2015-02-28 03:30:33,
112.193.117.37,8090,高匿名,HTTP,四川省 成都市,3秒,2015-02-28 02:31:01,
112.114.178.200,8118,高匿名,HTTP,云南省,3秒,2015-02-28 01:31:01,
114.41.76.172,9064,高匿名,HTTP,台湾省,0.7秒,2015-02-28 00:30:40,
182.88.113.145,8118,高匿名,HTTP,广西壮族自治区南宁市,1秒,2015-02-27 23:30:46,
119.101.65.137,8118,高匿名,HTTP,湖北省 天门市,3秒,2015-02-27 22:31:01,
117.167.105.103,8123,高匿名,HTTP,江西省 南昌市,1秒,2015-02-27 21:30:40,
27.203.206.97,8118,高匿名,HTTP,山东省 威海市,2秒,2015-02-27 20:30:36,
124.192.101.254,8001,高匿名,HTTP,北京市,1秒,2015-02-27 19:30:50,
221.210.31.227,8118,高匿名,HTTP,黑龙江省 佳木斯市,3秒,2015-02-27 18:30:51,
1.188.48.201,8118,高匿名,HTTP,黑龙江省 双鸭山市,1秒,2015-02-27 17:30:51,
125.74.23.21,8118,高匿名,HTTP,甘肃省 兰州市,3秒,2015-02-27 16:30:36,
112.104.91.97,9064,高匿名,HTTP,台湾省,2秒,2015-02-27 15:31:01,
220.141.185.90,9064,高匿名,HTTP,台湾省,3秒,2015-02-27 14:30:38,
61.70.231.34,9064,高匿名,HTTP,台湾省,2秒,2015-02-27 13:30:35,
183.220.240.35,8123,高匿名,HTTP,四川省 雅安市,2秒,2015-02-27 12:30:52,
220.129.178.36,9064,高匿名,HTTP,台湾省,1秒,2015-02-27 11:30:50,
123.12.16.241,8118,高匿名,HTTP,河南省 商丘市,3秒,2015-02-27 10:30:52,
119.182.28.219,8118,高匿名,HTTP,山东省 济宁市,1秒,2015-02-27 09:30:42,
1.175.72.42,9064,高匿名,HTTP,台湾省,2秒,2015-02-27 08:31:01,
112.193.70.51,8090,高匿名,HTTP,四川省 成都市,1秒,2015-02-27 07:30:58,
114.37.159.231,9064,高匿名,HTTP,台湾省,2秒,2015-02-27 06:30:59,
211.22.11.46,444,高匿名,HTTP,台湾省,0.9秒,2015-02-27 05:31:01,
119.96.233.138,8090,高匿名,HTTP,湖北省 武汉市,1秒,2015-02-27 04:30:49,
112.64.31.204,8090,高匿名,HTTP,上海市,0.9秒,2015-02-27 03:30:48,
60.211.92.28,8118,高匿名,HTTP,山东省 德州市,3秒,2015-02-27 02:30:54,
58.20.122.2,8118,高匿名,HTTP,湖南省 长沙市,2秒,2015-02-27 01:30:54,
219.84.145.123,9064,高匿名,HTTP,台湾省,1秒,2015-02-27 00:31:01,
183.141.78.80,3128,高匿名,HTTP,浙江省 嘉兴市,1秒,2015-02-26 23:31:01,
113.86.189.174,8118,高匿名,HTTP,广东省 湛江市,3秒,2015-02-26 22:30:51,
114.222.15.215,8118,高匿名,HTTP,江苏省 南京市,1.0秒,2015-02-26 21:31:01,
112.20.111.135,8123,高匿名,HTTP,江苏省 苏州市,0.3秒,2015-02-26 20:31:01,
222.87.88.78,8118,高匿名,HTTP,贵州省 毕节市,1秒,2015-02-26 19:30:53,
49.94.164.241,3128,高匿名,HTTP,江苏省 南京市,0.7秒,2015-02-26 18:31:00,
115.29.97.12,8080,高匿名,HTTP,浙江省 杭州市,2秒,2015-02-26 17:30:53,
61.219.156.97,9064,高匿名,HTTP,台湾省,2秒,2015-02-26 16:31:01,
222.172.11.23,9000,高匿名,HTTP,黑龙江省,2秒,2015-02-26 15:31:02,
120.27.42.246,8118,高匿名,HTTP,浙江省 杭州市,2秒,2015-02-26 14:30:58,
171.214.204.84,8090,高匿名,HTTP,四川省 成都市,0.4秒,2015-02-26 13:30:53,
1.164.39.36,9064,高匿名,HTTP,台湾省,1秒,2015-02-26 12:30:59,
124.193.208.18,8118,高匿名,HTTP,北京市,2秒,2015-02-26 11:30:51,
125.123.85.168,3128,高匿名,HTTP,浙江省 嘉兴市,3秒,2015-02-26 10:30:58,
123.57.68.233,80,高匿名,HTTP,浙江省 杭州市,0.4秒,2015-02-26 09:30:58,
220.130.137.119,9064,高匿名,HTTP,台湾省,0.8秒,2015-02-26 08:31:01,
58.242.135.27,8118,高匿名,HTTP,安徽省 马鞍山市,1秒,2015-02-26 07:30:47,
61.70.225.162,9064,高匿名,HTTP,台湾省,2秒,2015-02-26 06:30:42,
125.123.85.168,3128,高匿名,HTTP,浙江省 嘉兴市,1秒,2015-02-26 05:30:56,
183.54.160.196,8118,高匿名,HTTP,广东省 深圳市,1秒,2015-02-26 04:30:43,
121.232.86.231,8118,高匿名,HTTP,江苏省 南通市,1秒,2015-02-26 03:31:00,
59.50.163.103,8118,高匿名,HTTP,海南省 海口市,3秒,2015-02-26 02:31:01,
112.113.231.219,8118,高匿名,HTTP,云南省,1秒,2015-02-26 01:30:57,
123.166.189.100,8090,高匿名,HTTP,黑龙江省 哈尔滨市,0.9秒,2015-02-26 00:30:36,
183.221.220.226,8123,高匿名,HTTP,四川省 雅安市,1秒,2015-02-25 23:30:56,
183.207.237.11,81,高匿名,HTTP,江苏省 南京市,3秒,2015-02-25 22:30:50,
183.224.99.150,8123,高匿名,HTTP,云南省,1秒,2015-02-25 21:30:54,
121.61.109.166,8118,高匿名,HTTP,湖北省 咸宁市,2秒,2015-02-25 20:31:01,
115.28.238.147,8080,高匿名,HTTP,山东省 青岛市,1秒,2015-02-25 19:30:51,
140.125.97.225,9064,高匿名,HTTP,台湾省,1秒,2015-02-25 18:31:01,
183.222.154.40,8123,高匿名,HTTP,四川省 雅安市,3秒,2015-02-25 17:30:51,
123.148.122.4,8118,高匿名,HTTP,浙江省 丽水市,1秒,2015-02-25 16:31:01,
115.45.109.251,8585,高匿名,HTTP,广东省 深圳市,3秒,2015-02-25 15:30:58,
61.51.138.191,8118,高匿名,HTTP,北京市,0.4秒,2015-02-25 14:30:51,
211.22.221.234,8080,高匿名,HTTP,台湾省,1秒,2015-02-25 13:30:52,
182.201.1.37,8090,高匿名,HTTP,辽宁省 大连市,1秒,2015-02-25 12:30:56,
183.228.178.46,8123,高匿名,HTTP,重庆市,0.6秒,2015-02-25 11:31:01,
125.211.27.70,8118,高匿名,HTTP,黑龙江省 哈尔滨市,2秒,2015-02-25 10:31:00,
183.218.63.59,8118,高匿名,HTTP,江西省 赣州市,1秒,2015-02-25 09:31:00,
59.40.22.18,8118,高匿名,HTTP,广东省 深圳市,1秒,2015-02-25 08:30:49,
113.82.85.195,8118,高匿名,HTTP,广东省 梅州市,1秒,2015-02-25 07:31:01,
183.222.163.210,8123,高匿名,HTTP,四川省 雅安市,3秒,2015-02-25 06:30:48,
121.40.181.123,80,高匿名,HTTP,浙江省 杭州市,1秒,2015-02-25 05:30:56,
175.184.163.48,8090,高匿名,HTTP,青海省 西宁市,1秒,2015-02-25 04:30:59,
112.1.172.104,8123,高匿名,HTTP,江苏省 苏州市,0.9秒,2015-02-25 03:31:00,
113.232.31.223,9797,高匿名,HTTP,辽宁省 沈阳市,2秒,2015-02-25 02:30:30,
183.220.245.179,8123,高匿名,HTTP,四川省 雅安市,1秒,2015-02-25 01:30:53,
110.80.158.187,8090,高匿名,HTTP,福建省 福州市,0.7秒,2015-02-25 00:30:52,
115.29.97.12,8080,高匿名,HTTP,浙江省 杭州市,3秒,2015-02-24 23:31:01,
27.192.42.221,8090,高匿名,HTTP,山东省 潍坊市,3秒,2015-02-24 22:31:01,
121.12.208.185,8118,高匿名,HTTP,广东省 中山市,3秒,2015-02-24 21:30:59,
121.57.77.5,8118,高匿名,HTTP,内蒙古 内蒙古自治区呼伦贝尔市,1秒,2015-02-24 20:31:00,
183.222.153.189,8123,高匿名,HTTP,四川省 雅安市,0.5秒,2015-02-24 19:30:47,
183.147.16.79,9000,高匿名,HTTP,浙江省 金华市,3秒,2015-02-24 18:30:58,
183.228.73.92,8123,高匿名,HTTP,重庆市,2秒,2015-02-24 17:31:01,
125.231.244.72,9064,高匿名,HTTP,台湾省,3秒,2015-02-24 16:31:01,
115.228.51.229,3128,高匿名,HTTP,浙江省 嘉兴市,2秒,2015-02-24 15:30:54,
112.1.173.153,8123,高匿名,HTTP,江苏省 苏州市,1秒,2015-02-24 14:30:47,
121.8.248.82,8118,高匿名,HTTP,广东省 广州市,3秒,2015-02-24 13:30:57,
223.64.38.37,8123,高匿名,HTTP,江苏省 苏州市,2秒,2015-02-24 12:30:57,
112.87.247.54,8118,高匿名,HTTP,江苏省 苏州市,2秒,2015-02-24 11:31:00,
58.242.249.55,19279,高匿名,HTTP,安徽省 合肥市,2秒,2015-02-24 10:30:59,
116.118.132.179,9064,高匿名,HTTP,台湾省,3秒,2015-02-24 09:30:51,
183.222.152.135,8123,高匿名,HTTP,四川省 雅安市,1秒,2015-02-24 08:30:59,
163.30.101.102,9064,高匿名,HTTP,台湾省,3秒,2015-02-24 07:30:44,
114.47.39.153,9064,高匿名,HTTP,台湾省,1秒,2015-02-24 06:30:52,
117.175.33.45,8123,高匿名,HTTP,四川省 资阳市,0.8秒,2015-02-24 05:30:53,
1.175.53.13,9064,高匿名,HTTP,台湾省,1秒,2015-02-24 04:30:53,
211.141.130.245,8118,高匿名,HTTP,江西省 赣州市,1秒,2015-02-24 03:30:47,
121.233.199.53,8118,高匿名,HTTP,江苏省 扬州市,3秒,2015-02-24 02:30:34,
115.197.125.228,8118,高匿名,HTTP,浙江省 杭州市,0.6秒,2015-02-24 01:30:28,
101.18.222.189,8118,高匿名,HTTP,河北省 保定市,0.8秒,2015-02-24 00:30:53,
112.104.17.5,9064,高匿名,HTTP,台湾省,1秒,2015-02-23 23:31:01,
36.249.69.38,8118,高匿名,HTTP,福建省 泉州市,1秒,2015-02-23 22:30:53,
111.184.25.158,9064,高匿名,HTTP,台湾省,2秒,2015-02-23 21:31:01,
106.105.79.124,9064,高匿名,HTTP,台湾省,2秒,2015-02-23 20:30:46,
59.62.207.188,8118,高匿名,HTTP,江西省 宜春市,0.5秒,2015-02-23 19:30:43,
114.232.51.1,8118,高匿名,HTTP,江苏省 南通市,1秒,2015-02-23 18:30:42,
117.162.136.196,8123,高匿名,HTTP,江西省 抚州市,1秒,2015-02-23 17:30:57,
183.223.218.27,8123,高匿名,HTTP,四川省 雅安市,3秒,2015-02-23 16:31:00,
119.164.11.250,8118,高匿名,HTTP,山东省 济南市,3秒,2015-02-23 15:30:29,
222.83.119.79,8118,高匿名,HTTP,新疆,0.9秒,2015-02-23 14:30:48,
120.39.197.78,8118,高匿名,HTTP,福建省 三明市,1秒,2015-02-23 13:30:37,
58.242.249.31,13789,高匿名,HTTP,安徽省 合肥市,2秒,2015-02-23 12:31:01,
183.222.155.38,8123,高匿名,HTTP,四川省 雅安市,2秒,2015-02-23 11:30:55,
182.234.63.222,9064,高匿名,HTTP,台湾省,0.5秒,2015-02-23 10:31:00,
27.12.202.55,8118,高匿名,HTTP,重庆市,2秒,2015-02-23 09:30:33,
60.161.20.135,8090,高匿名,HTTP,云南省,1秒,2015-02-23 08:31:00,
60.22.115.105,8118,高匿名,HTTP,辽宁省 朝阳市,2秒,2015-02-23 07:30:41,
115.52.110.48,8118,高匿名,HTTP,河南省 周口市,3秒,2015-02-23 06:31:01,
112.26.162.20,8123,高匿名,HTTP,安徽省,2秒,2015-02-23 05:30:52,
27.40.83.232,8090,高匿名,HTTP,广东省 广州市,2秒,2015-02-23 04:30:39,
123.163.92.238,8585,高匿名,HTTP,河南省 新乡市,1秒,2015-02-23 03:31:01,
112.44.93.8,8123,高匿名,HTTP,四川省 成都市,2秒,2015-02-23 02:30:50,
27.15.58.43,8118,高匿名,HTTP,重庆市,0.8秒,2015-02-23 01:31:01,
112.112.131.54,8090,高匿名,HTTP,云南省 昆明市,1秒,2015-02-23 00:30:58,
218.86.98.178,8118,高匿名,HTTP,福建省 龙岩市,2秒,2015-02-22 23:30:33,
123.11.185.222,8118,高匿名,HTTP,河南省 南阳市,0.3秒,2015-02-22 22:31:01,
119.100.193.40,8118,高匿名,HTTP,湖北省,2秒,2015-02-22 21:30:42,
113.90.80.193,3128,高匿名,HTTP,广东省 深圳市,1秒,2015-02-22 20:31:00,
1.56.171.9,8090,高匿名,HTTP,黑龙江省 牡丹江市,1秒,2015-02-22 19:30:43,
175.20.13.219,8118,高匿名,HTTP,吉林省 吉林市,3秒,2015-02-22 18:31:01,
122.246.148.231,8090,高匿名,HTTP,浙江省 宁波市,2秒,2015-02-22 17:30:52,
218.86.138.204,8090,高匿名,HTTP,贵州省 贵阳市,0.3秒,2015-02-22 16:30:52,
183.149.73.134,8118,高匿名,HTTP,浙江省 台州市,0.5秒,2015-02-22 15:31:01,
125.85.203.163,8118,高匿名,HTTP,重庆市,1秒,2015-02-22 14:31:00,
124.115.94.12,8118,高匿名,HTTP,陕西省 榆林市,1秒,2015-02-22 13:31:01,
125.74.155.172,8118,高匿名,HTTP,甘肃省 武威市,1秒,2015-02-22 12:30:47,
1.169.243.191,9064,高匿名,HTTP,台湾省,2秒,2015-02-22 11:31:01,
116.231.98.89,8090,高匿名,HTTP,上海市,1秒,2015-02-22 10:31:01,
114.45.126.223,9064,高匿名,HTTP,台湾省,3秒,2015-02-22 09:31:01,
222.244.176.35,8118,高匿名,HTTP,湖南省 长沙市,1秒,2015-02-22 08:30:58,
183.222.158.247,8123,高匿名,HTTP,四川省 雅安市,1秒,2015-02-22 07:31:01,
36.231.185.193,9064,高匿名,HTTP,台湾省,3秒,2015-02-22 06:30:31,
182.100.226.118,9000,高匿名,HTTP,江西省 吉安市,3秒,2015-02-22 05:30:45,
118.114.98.14,8090,高匿名,HTTP,四川省 成都市,0.3秒,2015-02-22 04:30:51,
114.27.225.52,9064,高匿名,HTTP,台湾省,1秒,2015-02-22 03:31:00,
182.40.163.232,8090,高匿名,HTTP,山东省 青岛市,2秒,2015-02-22 02:31:01,
115.228.111.224,3128,高匿名,HTTP,浙江省 嘉兴市,3秒,2015-02-22 01:30:49,
117.25.250.150,8090,高匿名,HTTP,福建省 厦门市,2秒,2015-02-22 00:30:48,
211.141.130.56,8118,高匿名,HTTP,江西省 赣州市,3秒,2015-02-21 23:30:59,
223.26.115.16,9064,高匿名,HTTP,台湾省,0.9秒,2015-02-21 22:30:56,
211.142.45.253,8080,高匿名,HTTP,山西省 晋中市,3秒,2015-02-21 21:31:00,
114.44.68.193,9064,高匿名,HTTP,台湾省,0.9秒,2015-02-21 20:31:01,
61.219.70.133,8080,高匿名,HTTP,台湾省,3秒,2015-02-21 19:31:01,
115.28.238.147,8080,高匿名,HTTP,山东省 青岛市,3秒,2015-02-21 18:30:50,
171.214.204.60,8090,高匿名,HTTP,四川省 成都市,3秒,2015-02-21 17:30:51,
120.71.246.73,8118,高匿名,HTTP,新疆,2秒,2015-02-21 16:30:42,
61.227.153.105,9064,高匿名,HTTP,台湾省,1秒,2015-02-21 15:31:01,
183.222.154.223,8123,高匿名,HTTP,四川省 雅安市,2秒,2015-02-21 14:30:54,
117.177.147.9,8123,高匿名,HTTP,四川省 广元市,3秒,2015-02-21 13:30:56,
119.98.184.90,8118,高匿名,HTTP,湖北省 武汉市,0.4秒,2015-02-21 12:30:35,
114.253.207.189,8118,高匿名,HTTP,北京市,0.6秒,2015-02-21 11:30:59,
122.7.55.33,8118,高匿名,HTTP,山东省 聊城市,1秒,2015-02-21 10:30:45,
175.153.88.63,9000,高匿名,HTTP,四川省 自贡市,2秒,2015-02-21 09:30:51,
116.118.132.179,9064,高匿名,HTTP,台湾省,0.7秒,2015-02-21 08:30:44,
180.121.139.190,8118,高匿名,HTTP,江苏省 南通市,2秒,2015-02-21 07:30:37,
123.126.110.99,80,高匿名,HTTP,北京市,3秒,2015-02-21 06:30:59,
222.172.12.30,9000,高匿名,HTTP,黑龙江省 绥化市,1秒,2015-02-21 05:31:01,
1.170.31.222,9064,高匿名,HTTP,台湾省,0.9秒,2015-02-21 04:30:51,
117.162.174.239,8123,高匿名,HTTP,江西省 抚州市,0.5秒,2015-02-21 03:31:00,
113.124.14.113,8090,高匿名,HTTP,山东省 青岛市,1秒,2015-02-21 02:30:55,
110.19.156.19,8090,高匿名,HTTP,内蒙古 内蒙古自治区呼和浩特市,2秒,2015-02-21 01:30:45,
117.86.143.102,8118,高匿名,HTTP,江苏省 南通市,2秒,2015-02-21 00:30:42,
122.246.148.88,8090,高匿名,HTTP,浙江省 宁波市,2秒,2015-02-20 23:30:50,
119.7.86.85,9000,高匿名,HTTP,四川省 自贡市,2秒,2015-02-20 22:30:57,
115.151.57.99,8118,高匿名,HTTP,江西省 宜春市,0.8秒,2015-02-20 21:30:49,
180.213.111.179,8118,高匿名,HTTP,天津市,2秒,2015-02-20 20:30:56,
223.86.66.151,8123,高匿名,HTTP,四川省 雅安市,2秒,2015-02-20 19:30:56,
120.14.164.66,8118,高匿名,HTTP,河北省 邢台市,3秒,2015-02-20 18:31:01,
117.25.14.180,8090,高匿名,HTTP,福建省 福州市,1秒,2015-02-20 17:31:01,
36.233.181.50,9064,高匿名,HTTP,台湾省,2秒,2015-02-20 16:30:37,
27.156.76.8,8090,高匿名,HTTP,福建省 福州市,1秒,2015-02-20 15:30:53,
116.55.184.214,8118,高匿名,HTTP,云南省,1秒,2015-02-20 14:30:37,
119.49.144.161,8118,高匿名,HTTP,吉林省 吉林市,2秒,2015-02-20 13:30:55,
112.44.4.99,8123,高匿名,HTTP,四川省 成都市,1秒,2015-02-20 12:31:01,
